year,name,sex,num,total,pos
1987,ДАНИИЛ,М,215,242101,95
1987,СТЕПАН,М,207,242101,96
1987,ЛАРИСА,Ж,207,242101,96
1987,РУСТАМ,М,206,242101,98
1987,ГЕННАДИЙ,М,198,242101,99
1987,АНТОНИНА,Ж,197,242101,100
1988,АЛЕКСАНДР,М,10620,213264,1
1988,ЕКАТЕРИНА,Ж,8534,213264,2
1988,АЛЕКСЕЙ,М,8081,213264,3
1988,СЕРГЕЙ,М,7973,213264,4
1988,ДМИТРИЙ,М,7369,213264,5
1988,АННА,Ж,7002,213264,6
1988,ЕЛЕНА,Ж,6581,213264,7
1988,ОЛЬГА,Ж,6044,213264,8
1988,АНДРЕЙ,М,5959,213264,9
1988,МАРИЯ,Ж,5939,213264,10
1988,ЮЛИЯ,Ж,5465,213264,11
1988,АНАСТАСИЯ,Ж,5111,213264,12
1988,НАТАЛЬЯ,Ж,4781,213264,13
1988,ТАТЬЯНА,Ж,4523,213264,14
1988,ИРИНА,Ж,4476,213264,15
1988,ЕВГЕНИЙ,М,3911,213264,16
1988,ПАВЕЛ,М,3750,213264,17
1988,МАКСИМ,М,3639,213264,18
1988,МИХАИЛ,М,3565,213264,19
1988,СВЕТЛАНА,Ж,3477,213264,20
1988,ВЛАДИМИР,М,3304,213264,21
1988,ИВАН,М,3141,213264,22
1988,ДАРЬЯ,Ж,3002,213264,23
1988,АНТОН,М,2961,213264,24
1988,ДЕНИС,М,2715,213264,25
1988,МАРИНА,Ж,2655,213264,26
1988,НИКОЛАЙ,М,2428,213264,27
1988,ИЛЬЯ,М,2387,213264,28
1988,АЛЕКСАНДРА,Ж,2297,213264,29
1988,ИГОРЬ,М,2228,213264,30
1988,ВИКТОРИЯ,Ж,2175,213264,31
1988,КИРИЛЛ,М,2154,213264,32
1988,ЕВГЕНИЯ,Ж,2067,213264,33
1988,РОМАН,М,2056,213264,34
1988,АРТЕМ,М,2050,213264,35
1988,НАДЕЖДА,Ж,1563,213264,36
1988,ОЛЕГ,М,1552,213264,37
1988,НИКИТА,М,1493,213264,38
1988,ЮРИЙ,М,1451,213264,39
1988,КОНСТАНТИН,М,1432,213264,40
1988,ВИКТОР,М,1337,213264,41
1988,КСЕНИЯ,Ж,1314,213264,42
1988,КРИСТИНА,Ж,1293,213264,43
1988,СТАНИСЛАВ,М,1282,213264,44
1988,ОКСАНА,Ж,1281,213264,45
1988,ВИТАЛИЙ,М,1132,213264,46
1988,АЛЕНА,Ж,1094,213264,47
1988,ВЯЧЕСЛАВ,М,962,213264,48
1988,ЯНА,Ж,946,213264,49
1988,ОЛЕСЯ,Ж,874,213264,50
1988,ВАСИЛИЙ,М,869,213264,51
1988,ЛЮДМИЛА,Ж,862,213264,52
1988,РУСЛАН,М,847,213264,53
1988,ВАДИМ,М,818,213264,54
1988,ГАЛИНА,Ж,796,213264,55
1988,МАРГАРИТА,Ж,796,213264,55
1988,ЕЛИЗАВЕТА,Ж,741,213264,57
1988,ЛЮБОВЬ,Ж,737,213264,58
1988,АЛИНА,Ж,722,213264,59
1988,ВАЛЕРИЯ,Ж,708,213264,60
1988,ВЛАДИСЛАВ,М,689,213264,61
1988,ВАЛЕНТИНА,Ж,683,213264,62
1988,НАТАЛИЯ,Ж,672,213264,63
1988,ВЕРА,Ж,669,213264,64
1988,ПОЛИНА,Ж,643,213264,65
1988,ЕГОР,М,627,213264,66
1988,АНАТОЛИЙ,М,611,213264,67
1988,ГЕОРГИЙ,М,593,213264,68
1988,ПЕТР,М,593,213264,68
1988,НИНА,Ж,511,213264,70
1988,БОРИС,М,452,213264,71
1988,ГРИГОРИЙ,М,444,213264,72
1988,АРТУР,М,438,213264,73
1988,АЛЛА,Ж,432,213264,74
1988,ИННА,Ж,430,213264,75
1988,ВАЛЕРИЙ,М,429,213264,76
1988,ЛИДИЯ,Ж,398,213264,77
1988,ТИМУР,М,391,213264,78
1988,ЛИЛИЯ,Ж,365,213264,79
1988,ВЕРОНИКА,Ж,364,213264,80
1988,ЛЕОНИД,М,360,213264,81
1988,ЯРОСЛАВ,М,346,213264,82
1988,ДИАНА,Ж,336,213264,83
1988,КАРИНА,Ж,326,213264,84
1988,ВАЛЕНТИН,М,324,213264,85
1988,ФЕДОР,М,310,213264,86
1988,АЛИСА,Ж,304,213264,87
1988,КИРА,Ж,284,213264,88
1988,ТАМАРА,Ж,257,213264,89
1988,ДАНИИЛ,М,256,213264,90
1988,ЖАННА,Ж,228,213264,91
1988,СОФЬЯ,Ж,227,213264,92
1988,СТЕПАН,М,219,213264,93
1988,МАРАТ,М,208,213264,94
1988,АЛЕСЯ,Ж,203,213264,95
1988,СЕМЕН,М,196,213264,96
1988,ЛАРИСА,Ж,180,213264,97
1988,ГЕННАДИЙ,М,177,213264,98
1988,ВАРВАРА,Ж,176,213264,99
1988,ЭЛЬВИРА,Ж,174,213264,100
1989,АЛЕКСАНДР,М,9167,192119,1
1989,ЕКАТЕРИНА,Ж,7519,192119,2
1989,ДМИТРИЙ,М,6956,192119,3
1989,СЕРГЕЙ,М,6908,192119,4
1989,АЛЕКСЕЙ,М,6721,192119,5
1989,АННА,Ж,6034,192119,6
1989,МАРИЯ,Ж,5511,192119,7
1989,АНАСТАСИЯ,Ж,5470,192119,8
1989,АНДРЕЙ,М,5260,192119,9
1989,ЮЛИЯ,Ж,5006,192119,10
1989,ЕЛЕНА,Ж,4997,192119,11
1989,ОЛЬГА,Ж,4731,192119,12
1989,НАТАЛЬЯ,Ж,3812,192119,13
1989,ТАТЬЯНА,Ж,3718,192119,14
1989,ИРИНА,Ж,3605,192119,15
1989,ЕВГЕНИЙ,М,3597,192119,16
1989,МАКСИМ,М,3336,192119,17
1989,МИХАИЛ,М,3239,192119,18
1989,ДАРЬЯ,Ж,3194,192119,19
1989,ИВАН,М,3132,192119,20
1989,ПАВЕЛ,М,3126,192119,21
1989,ВЛАДИМИР,М,2848,192119,22
1989,СВЕТЛАНА,Ж,2838,192119,23
1989,АНТОН,М,2732,192119,24
1989,ДЕНИС,М,2450,192119,25
1989,ИЛЬЯ,М,2302,192119,26
1989,МАРИНА,Ж,2280,192119,27
1989,АРТЕМ,М,2232,192119,28
1989,АЛЕКСАНДРА,Ж,2186,192119,29
1989,НИКОЛАЙ,М,2131,192119,30
1989,ВИКТОРИЯ,Ж,1963,192119,31
1989,РОМАН,М,1934,192119,32
1989,ИГОРЬ,М,1910,192119,33
1989,КИРИЛЛ,М,1859,192119,34
1989,ЕВГЕНИЯ,Ж,1841,192119,35
1989,НИКИТА,М,1573,192119,36
1989,ЮРИЙ,М,1413,192119,37
1989,КРИСТИНА,Ж,1405,192119,38
1989,ОЛЕГ,М,1365,192119,39
1989,КОНСТАНТИН,М,1335,192119,40
1989,ВИКТОР,М,1322,192119,41
1989,КСЕНИЯ,Ж,1322,192119,41
1989,НАДЕЖДА,Ж,1297,192119,43
1989,СТАНИСЛАВ,М,1120,192119,44
1989,ОКСАНА,Ж,1108,192119,45
1989,МАРГАРИТА,Ж,993,192119,46
1989,ВИТАЛИЙ,М,985,192119,47
1989,АЛЕНА,Ж,935,192119,48
1989,ЯНА,Ж,906,192119,49
1989,ВАСИЛИЙ,М,862,192119,50
1989,ВЯЧЕСЛАВ,М,858,192119,51
1989,ОЛЕСЯ,Ж,775,192119,52
1989,РУСЛАН,М,761,192119,53
1989,АЛИНА,Ж,751,192119,54
1989,ЕЛИЗАВЕТА,Ж,742,192119,55
1989,ЛЮБОВЬ,Ж,710,192119,56
1989,ВАДИМ,М,701,192119,57
1989,ВЛАДИСЛАВ,М,701,192119,57
1989,ЛЮДМИЛА,Ж,698,192119,59
1989,ВАЛЕРИЯ,Ж,695,192119,60
1989,ВАЛЕНТИНА,Ж,625,192119,61
1989,ГЕОРГИЙ,М,618,192119,62
1989,НАТАЛИЯ,Ж,606,192119,63
1989,ГАЛИНА,Ж,598,192119,64
1989,ВЕРА,Ж,592,192119,65
1989,ЕГОР,М,583,192119,66
1989,ПОЛИНА,Ж,583,192119,66
1989,АНАТОЛИЙ,М,577,192119,68
1989,НИНА,Ж,485,192119,69
1989,ПЕТР,М,469,192119,70
1989,АРТУР,М,463,192119,71
1989,ГРИГОРИЙ,М,450,192119,72
1989,ВАЛЕРИЙ,М,434,192119,73
1989,БОРИС,М,417,192119,74
1989,ДИАНА,Ж,397,192119,75
1989,ВЕРОНИКА,Ж,387,192119,76
1989,ИННА,Ж,349,192119,77
1989,КАРИНА,Ж,345,192119,78
1989,ЛЕОНИД,М,340,192119,79
1989,ЯРОСЛАВ,М,340,192119,79
1989,ЛИЛИЯ,Ж,330,192119,81
1989,ЛИДИЯ,Ж,328,192119,82
1989,ДАНИИЛ,М,323,192119,83
1989,АЛИСА,Ж,313,192119,84
1989,АЛЛА,Ж,299,192119,85
1989,СОФЬЯ,Ж,291,192119,86
1989,ТИМУР,М,277,192119,87
1989,ФЕДОР,М,273,192119,88
1989,ТАМАРА,Ж,231,192119,89
1989,ВАЛЕНТИН,М,230,192119,90
1989,АЛЕСЯ,Ж,218,192119,91
1989,ФИЛИПП,М,217,192119,92
1989,СЕМЕН,М,212,192119,93
1989,СТЕПАН,М,204,192119,94
1989,ЖАННА,Ж,204,192119,94
1989,КИРА,Ж,203,192119,96
1989,ЭДУАРД,М,194,192119,97
1989,МАРАТ,М,182,192119,98
1989,ЭЛЬВИРА,Ж,179,192119,99
1989,ВАРВАРА,Ж,164,192119,100
1990,АЛЕКСАНДР,М,8218,171009,1
1990,ЕКАТЕРИНА,Ж,6551,171009,2
1990,ДМИТРИЙ,М,6177,171009,3
1990,СЕРГЕЙ,М,5790,171009,4
1990,АЛЕКСЕЙ,М,5685,171009,5
1990,АННА,Ж,5313,171009,6
1990,АНАСТАСИЯ,Ж,5258,171009,7
1990,МАРИЯ,Ж,4686,171009,8
1990,АНДРЕЙ,М,4604,171009,9
1990,ЮЛИЯ,Ж,4368,171009,10
1990,ЕЛЕНА,Ж,4085,171009,11
1990,ОЛЬГА,Ж,3885,171009,12
1990,ДАРЬЯ,Ж,3334,171009,13
1990,ТАТЬЯНА,Ж,3245,171009,14
1990,ЕВГЕНИЙ,М,3162,171009,15
1990,НАТАЛЬЯ,Ж,3153,171009,16
1990,МАКСИМ,М,2986,171009,17
1990,ИРИНА,Ж,2875,171009,18
1990,ИВАН,М,2870,171009,19
1990,ПАВЕЛ,М,2689,171009,20
1990,МИХАИЛ,М,2615,171009,21
1990,ВЛАДИМИР,М,2479,171009,22
1990,СВЕТЛАНА,Ж,2374,171009,23
1990,АНТОН,М,2229,171009,24
1990,АЛЕКСАНДРА,Ж,2123,171009,25
1990,НИКОЛАЙ,М,2102,171009,26
1990,ИЛЬЯ,М,1995,171009,27
1990,АРТЕМ,М,1946,171009,28
1990,ДЕНИС,М,1945,171009,29
1990,КИРИЛЛ,М,1945,171009,29
1990,РОМАН,М,1884,171009,31
1990,ВИКТОРИЯ,Ж,1764,171009,32
1990,МАРИНА,Ж,1745,171009,33
1990,ЕВГЕНИЯ,Ж,1708,171009,34
1990,КРИСТИНА,Ж,1659,171009,35
1990,ИГОРЬ,М,1572,171009,36
1990,КСЕНИЯ,Ж,1443,171009,37
1990,НИКИТА,М,1441,171009,38
1990,ВИКТОР,М,1217,171009,39
1990,НАДЕЖДА,Ж,1195,171009,40
1990,ОЛЕГ,М,1164,171009,41
1990,ЮРИЙ,М,1151,171009,42
1990,КОНСТАНТИН,М,1141,171009,43
1990,АЛЕНА,Ж,1032,171009,44
1990,СТАНИСЛАВ,М,945,171009,45
1990,ЯНА,Ж,890,171009,46
1990,ВИТАЛИЙ,М,849,171009,47
1990,ОКСАНА,Ж,822,171009,48
1990,МАРГАРИТА,Ж,812,171009,49
1990,ЕЛИЗАВЕТА,Ж,806,171009,50
1990,ВЯЧЕСЛАВ,М,728,171009,51
1990,АЛИНА,Ж,716,171009,52
1990,РУСЛАН,М,708,171009,53
1990,ВАСИЛИЙ,М,700,171009,54
1990,ВЛАДИСЛАВ,М,687,171009,55
1990,ВАЛЕРИЯ,Ж,640,171009,56
1990,ЛЮБОВЬ,Ж,601,171009,57
1990,ОЛЕСЯ,Ж,589,171009,58
1990,ГЕОРГИЙ,М,586,171009,59
1990,ВАДИМ,М,574,171009,60
1990,ПОЛИНА,Ж,570,171009,61
1990,ЛЮДМИЛА,Ж,561,171009,62
1990,ВАЛЕНТИНА,Ж,529,171009,63
1990,ВЕРА,Ж,528,171009,64
1990,ГАЛИНА,Ж,516,171009,65
1990,ПЕТР,М,501,171009,66
1990,НАТАЛИЯ,Ж,493,171009,67
1990,АНАТОЛИЙ,М,485,171009,68
1990,ЕГОР,М,462,171009,69
1990,ВЕРОНИКА,Ж,428,171009,70
1990,НИНА,Ж,423,171009,71
1990,АРТУР,М,420,171009,72
1990,ГРИГОРИЙ,М,407,171009,73
1990,ВАЛЕРИЙ,М,397,171009,74
1990,БОРИС,М,380,171009,75
1990,ДИАНА,Ж,349,171009,76
1990,ЯРОСЛАВ,М,338,171009,77
1990,ЛИЛИЯ,Ж,335,171009,78
1990,КАРИНА,Ж,319,171009,79
1990,ДАНИИЛ,М,317,171009,80
1990,ЛЕОНИД,М,295,171009,81
1990,ЛИДИЯ,Ж,294,171009,82
1990,ФЕДОР,М,285,171009,83
1990,ИННА,Ж,284,171009,84
1990,АЛЛА,Ж,284,171009,84
1990,АЛИСА,Ж,256,171009,86
1990,ТИМУР,М,253,171009,87
1990,ФИЛИПП,М,233,171009,88
1990,СОФЬЯ,Ж,231,171009,89
1990,ВАЛЕНТИН,М,218,171009,90
1990,ТАМАРА,Ж,211,171009,91
1990,КИРА,Ж,208,171009,92
1990,ДАНИЛА,М,197,171009,93
1990,ГЛЕБ,М,195,171009,94
1990,ЭЛЬВИРА,Ж,187,171009,95
1990,СТЕПАН,М,184,171009,96
1990,АЛЕСЯ,Ж,178,171009,97
1990,ВАРВАРА,Ж,175,171009,98
1990,АРСЕНИЙ,М,173,171009,99
1990,ТИМОФЕЙ,М,160,171009,100
1991,АЛЕКСАНДР,М,7052,151058,1
1991,АНАСТАСИЯ,Ж,5970,151058,2
1991,ЕКАТЕРИНА,Ж,5514,151058,3
1991,ДМИТРИЙ,М,5353,151058,4
1991,АЛЕКСЕЙ,М,4859,151058,5
1991,СЕРГЕЙ,М,4813,151058,6
1991,АННА,Ж,4709,151058,7
1991,МАРИЯ,Ж,4441,151058,8
1991,АНДРЕЙ,М,3752,151058,9
1991,ЮЛИЯ,Ж,3344,151058,10
1991,ДАРЬЯ,Ж,3204,151058,11
1991,ЕЛЕНА,Ж,3077,151058,12
1991,ОЛЬГА,Ж,3032,151058,13
1991,ТАТЬЯНА,Ж,2737,151058,14
1991,ЕВГЕНИЙ,М,2615,151058,15
1991,МАКСИМ,М,2565,151058,16
1991,НАТАЛЬЯ,Ж,2473,151058,17
1991,ИВАН,М,2381,151058,18
1991,ПАВЕЛ,М,2315,151058,19
1991,МИХАИЛ,М,2294,151058,20
1991,ИРИНА,Ж,2292,151058,21
1991,АРТЕМ,М,2033,151058,22
1991,ВЛАДИМИР,М,2018,151058,23
1991,АНТОН,М,1992,151058,24
1991,СВЕТЛАНА,Ж,1828,151058,25
1991,АЛЕКСАНДРА,Ж,1825,151058,26
1991,ДЕНИС,М,1784,151058,27
1991,ИЛЬЯ,М,1777,151058,28
1991,КИРИЛЛ,М,1738,151058,29
1991,НИКИТА,М,1683,151058,30
1991,НИКОЛАЙ,М,1673,151058,31
1991,КСЕНИЯ,Ж,1633,151058,32
1991,ВИКТОРИЯ,Ж,1619,151058,33
1991,КРИСТИНА,Ж,1549,151058,34
1991,РОМАН,М,1503,151058,35
1991,МАРИНА,Ж,1460,151058,36
1991,ИГОРЬ,М,1460,151058,36
1991,ЕВГЕНИЯ,Ж,1413,151058,38
1991,АЛЕНА,Ж,1173,151058,39
1991,ОЛЕГ,М,1074,151058,40
1991,ВИКТОР,М,1040,151058,41
1991,ЮРИЙ,М,972,151058,42
1991,НАДЕЖДА,Ж,966,151058,43
1991,КОНСТАНТИН,М,949,151058,44
1991,ЕЛИЗАВЕТА,Ж,944,151058,45
1991,ЯНА,Ж,764,151058,46
1991,СТАНИСЛАВ,М,754,151058,47
1991,АЛИНА,Ж,726,151058,48
1991,ОКСАНА,Ж,701,151058,49
1991,МАРГАРИТА,Ж,683,151058,50
1991,ВИТАЛИЙ,М,681,151058,51
1991,ВЛАДИСЛАВ,М,677,151058,52
1991,РУСЛАН,М,633,151058,53
1991,ВАСИЛИЙ,М,608,151058,54
1991,ВЯЧЕСЛАВ,М,601,151058,55
1991,ГЕОРГИЙ,М,582,151058,56
1991,ВАЛЕРИЯ,Ж,554,151058,57
1991,ПОЛИНА,Ж,545,151058,58
1991,ВАДИМ,М,489,151058,59
1991,НАТАЛИЯ,Ж,473,151058,60
1991,ЛЮБОВЬ,Ж,472,151058,61
1991,ВАЛЕНТИНА,Ж,470,151058,62
1991,ЕГОР,М,460,151058,63
1991,ВЕРА,Ж,456,151058,64
1991,ЛЮДМИЛА,Ж,441,151058,65
1991,АНАТОЛИЙ,М,428,151058,66
1991,ГАЛИНА,Ж,428,151058,66
1991,ПЕТР,М,407,151058,68
1991,ДИАНА,Ж,407,151058,68
1991,ГРИГОРИЙ,М,404,151058,70
1991,ВЕРОНИКА,Ж,402,151058,71
1991,ОЛЕСЯ,Ж,396,151058,72
1991,БОРИС,М,389,151058,73
1991,ДАНИИЛ,М,376,151058,74
1991,ВАЛЕРИЙ,М,361,151058,75
1991,НИНА,Ж,338,151058,76
1991,АРТУР,М,333,151058,77
1991,ЯРОСЛАВ,М,319,151058,78
1991,СОФЬЯ,Ж,305,151058,79
1991,КАРИНА,Ж,303,151058,80
1991,ФЕДОР,М,286,151058,81
1991,ЛИЛИЯ,Ж,251,151058,82
1991,ЛЕОНИД,М,251,151058,82
1991,АЛИСА,Ж,238,151058,84
1991,ЛИДИЯ,Ж,235,151058,85
1991,ГЛЕБ,М,230,151058,86
1991,ФИЛИПП,М,229,151058,87
1991,ИННА,Ж,220,151058,88
1991,ТИМУР,М,215,151058,89
1991,ВАЛЕНТИН,М,213,151058,90
1991,АЛЛА,Ж,204,151058,91
1991,ТАМАРА,Ж,195,151058,92
1991,КИРА,Ж,181,151058,93
1991,СЕМЕН,М,178,151058,94
1991,АРСЕНИЙ,М,159,151058,95
1991,ТИМОФЕЙ,М,155,151058,96
1991,АНГЕЛИНА,Ж,154,151058,97
1991,СТЕПАН,М,151,151058,98
1991,ВАРВАРА,Ж,146,151058,99
1991,ДАНИЛА,М,146,151058,99
1992,АЛЕКСАНДР,М,5726,128582,1
1992,АНАСТАСИЯ,Ж,5325,128582,2
1992,ЕКАТЕРИНА,Ж,4296,128582,3
1992,ДМИТРИЙ,М,4200,128582,4
1992,АННА,Ж,4033,128582,5
1992,АЛЕКСЕЙ,М,3925,128582,6
1992,СЕРГЕЙ,М,3824,128582,7
1992,МАРИЯ,Ж,3776,128582,8
1992,АНДРЕЙ,М,3238,128582,9
1992,ЮЛИЯ,Ж,2651,128582,10
1992,ДАРЬЯ,Ж,2521,128582,11
1992,ЕЛЕНА,Ж,2395,128582,12
1992,ОЛЬГА,Ж,2381,128582,13
1992,ИВАН,М,2355,128582,14
1992,ТАТЬЯНА,Ж,2246,128582,15
1992,МАКСИМ,М,2205,128582,16
1992,КСЕНИЯ,Ж,2074,128582,17
1992,МИХАИЛ,М,2012,128582,18
1992,ЕВГЕНИЙ,М,1989,128582,19
1992,НАТАЛЬЯ,Ж,1989,128582,19
1992,НИКИТА,М,1799,128582,21
1992,ПАВЕЛ,М,1748,128582,22
1992,ИРИНА,Ж,1725,128582,23
1992,АЛЕКСАНДРА,Ж,1690,128582,24
1992,АРТЕМ,М,1678,128582,25
1992,ВЛАДИМИР,М,1664,128582,26
1992,АНТОН,М,1624,128582,27
1992,ДЕНИС,М,1566,128582,28
1992,НИКОЛАЙ,М,1528,128582,29
1992,КИРИЛЛ,М,1520,128582,30
1992,ВИКТОРИЯ,Ж,1468,128582,31
1992,ИЛЬЯ,М,1454,128582,32
1992,СВЕТЛАНА,Ж,1442,128582,33
1992,КРИСТИНА,Ж,1269,128582,34
1992,РОМАН,М,1255,128582,35
1992,АЛЕНА,Ж,1237,128582,36
1992,МАРИНА,Ж,1112,128582,37
1992,ИГОРЬ,М,1079,128582,38
1992,ЕВГЕНИЯ,Ж,1069,128582,39
1992,ЕЛИЗАВЕТА,Ж,836,128582,40
1992,КОНСТАНТИН,М,819,128582,41
1992,ВИКТОР,М,806,128582,42
1992,ОЛЕГ,М,797,128582,43
1992,ВЛАДИСЛАВ,М,790,128582,44
1992,НАДЕЖДА,Ж,774,128582,45
1992,АЛИНА,Ж,769,128582,46
1992,ЮРИЙ,М,762,128582,47
1992,ВАЛЕРИЯ,Ж,748,128582,48
1992,МАРГАРИТА,Ж,617,128582,49
1992,СТАНИСЛАВ,М,591,128582,50
1992,ПОЛИНА,Ж,582,128582,51
1992,ОКСАНА,Ж,570,128582,52
1992,ГЕОРГИЙ,М,566,128582,53
1992,ВИТАЛИЙ,М,562,128582,54
1992,ЯНА,Ж,557,128582,55
1992,РУСЛАН,М,554,128582,56
1992,ВАСИЛИЙ,М,546,128582,57
1992,ВЯЧЕСЛАВ,М,522,128582,58
1992,ЕГОР,М,458,128582,59
1992,ВАЛЕНТИНА,Ж,447,128582,60
1992,ЛЮДМИЛА,Ж,433,128582,61
1992,ВАДИМ,М,428,128582,62
1992,ЛЮБОВЬ,Ж,419,128582,63
1992,ДАНИИЛ,М,417,128582,64
1992,ДИАНА,Ж,414,128582,65
1992,ВЕРОНИКА,Ж,397,128582,66
1992,ГАЛИНА,Ж,377,128582,67
1992,НАТАЛИЯ,Ж,373,128582,68
1992,ГРИГОРИЙ,М,361,128582,69
1992,ВЕРА,Ж,346,128582,70
1992,ПЕТР,М,333,128582,71
1992,АНАТОЛИЙ,М,323,128582,72
1992,ОЛЕСЯ,Ж,315,128582,73
1992,АРТУР,М,313,128582,74
1992,ВАЛЕРИЙ,М,300,128582,75
1992,БОРИС,М,289,128582,76
1992,СОФЬЯ,Ж,279,128582,77
1992,ЯРОСЛАВ,М,271,128582,78
1992,КАРИНА,Ж,270,128582,79
1992,НИНА,Ж,267,128582,80
1992,ЛЕОНИД,М,262,128582,81
1992,ЛИДИЯ,Ж,210,128582,82
1992,ФЕДОР,М,206,128582,83
1992,ТИМУР,М,205,128582,84
1992,ЛИЛИЯ,Ж,204,128582,85
1992,ФИЛИПП,М,200,128582,86
1992,ГЛЕБ,М,196,128582,87
1992,ВАЛЕНТИН,М,184,128582,88
1992,АЛИСА,Ж,176,128582,89
1992,СЕМЕН,М,171,128582,90
1992,ИННА,Ж,166,128582,91
1992,АНГЕЛИНА,Ж,160,128582,92
1992,ТАМАРА,Ж,157,128582,93
1992,ДАНИЛА,М,157,128582,93
1992,СТЕПАН,М,156,128582,95
1992,ВАРВАРА,Ж,148,128582,96
1992,АРСЕНИЙ,М,142,128582,97
1992,АЛЛА,Ж,138,128582,98
1992,СВЯТОСЛАВ,М,134,128582,99
1992,ДАВИД,М,126,128582,100
1993,АЛЕКСАНДР,М,5275,117732,1
1993,АНАСТАСИЯ,Ж,4897,117732,2
1993,ЕКАТЕРИНА,Ж,3696,117732,3
1993,МАРИЯ,Ж,3683,117732,4
1993,АННА,Ж,3677,117732,5
1993,ДМИТРИЙ,М,3674,117732,6
1993,АЛЕКСЕЙ,М,3575,117732,7
1993,СЕРГЕЙ,М,3209,117732,8
1993,АНДРЕЙ,М,2827,117732,9
1993,ЮЛИЯ,Ж,2306,117732,10
1993,ДАРЬЯ,Ж,2228,117732,11
1993,ИВАН,М,2160,117732,12
1993,МАКСИМ,М,2094,117732,13
1993,ОЛЬГА,Ж,2060,117732,14
1993,ЕЛЕНА,Ж,2043,117732,15
1993,МИХАИЛ,М,1955,117732,16
1993,НИКИТА,М,1917,117732,17
1993,ТАТЬЯНА,Ж,1884,117732,18
1993,АЛЕКСАНДРА,Ж,1743,117732,19
1993,НАТАЛЬЯ,Ж,1680,117732,20
1993,ЕВГЕНИЙ,М,1652,117732,21
1993,ВЛАДИМИР,М,1652,117732,21
1993,ПАВЕЛ,М,1579,117732,23
1993,ВИКТОРИЯ,Ж,1548,117732,24
1993,ИРИНА,Ж,1508,117732,25
1993,АРТЕМ,М,1508,117732,25
1993,КСЕНИЯ,Ж,1496,117732,27
1993,АНТОН,М,1492,117732,28
1993,ИЛЬЯ,М,1409,117732,29
1993,НИКОЛАЙ,М,1371,117732,30
1993,СВЕТЛАНА,Ж,1334,117732,31
1993,ДЕНИС,М,1315,117732,32
1993,КИРИЛЛ,М,1260,117732,33
1993,АЛЕНА,Ж,1162,117732,34
1993,РОМАН,М,1102,117732,35
1993,КРИСТИНА,Ж,1068,117732,36
1993,ИГОРЬ,М,1041,117732,37
1993,ВЛАДИСЛАВ,М,1006,117732,38
1993,МАРИНА,Ж,1004,117732,39
1993,ЕВГЕНИЯ,Ж,887,117732,40
1993,ВАЛЕРИЯ,Ж,818,117732,41
1993,ВИКТОР,М,814,117732,42
1993,ЕЛИЗАВЕТА,Ж,777,117732,43
1993,ОЛЕГ,М,729,117732,44
1993,ЮРИЙ,М,699,117732,45
1993,КОНСТАНТИН,М,690,117732,46
1993,НАДЕЖДА,Ж,636,117732,47
1993,МАРГАРИТА,Ж,634,117732,48
1993,ПОЛИНА,Ж,630,117732,49
1993,АЛИНА,Ж,615,117732,50
1993,ЯНА,Ж,568,117732,51
1993,ГЕОРГИЙ,М,551,117732,52
1993,СТАНИСЛАВ,М,549,117732,53
1993,ЕГОР,М,519,117732,54
1993,ВАСИЛИЙ,М,493,117732,55
1993,ВЯЧЕСЛАВ,М,479,117732,56
1993,РУСЛАН,М,478,117732,57
1993,ВИТАЛИЙ,М,462,117732,58
1993,ВАЛЕНТИНА,Ж,433,117732,59
1993,ВАДИМ,М,401,117732,60
1993,ОКСАНА,Ж,390,117732,61
1993,ДАНИИЛ,М,387,117732,62
1993,ГАЛИНА,Ж,379,117732,63
1993,ДИАНА,Ж,376,117732,64
1993,ПЕТР,М,361,117732,65
1993,ЛЮБОВЬ,Ж,358,117732,66
1993,ГРИГОРИЙ,М,349,117732,67
1993,АНАТОЛИЙ,М,344,117732,68
1993,ЛЮДМИЛА,Ж,339,117732,69
1993,ВЕРА,Ж,339,117732,69
1993,ВЕРОНИКА,Ж,335,117732,71
1993,НАТАЛИЯ,Ж,318,117732,72
1993,ВАЛЕРИЙ,М,311,117732,73
1993,СОФЬЯ,Ж,310,117732,74
1993,АРТУР,М,277,117732,75
1993,БОРИС,М,268,117732,76
1993,ОЛЕСЯ,Ж,265,117732,77
1993,НИНА,Ж,263,117732,78
1993,ЛЕОНИД,М,236,117732,79
1993,ФЕДОР,М,231,117732,80
1993,ЯРОСЛАВ,М,227,117732,81
1993,ТИМУР,М,216,117732,82
1993,КАРИНА,Ж,195,117732,83
1993,АНГЕЛИНА,Ж,189,117732,84
1993,ЛИДИЯ,Ж,180,117732,85
1993,ФИЛИПП,М,174,117732,86
1993,ВАЛЕНТИН,М,171,117732,87
1993,ГЛЕБ,М,169,117732,88
1993,ТАМАРА,Ж,167,117732,89
1993,ЛИЛИЯ,Ж,158,117732,90
1993,АЛЛА,Ж,158,117732,90
1993,АЛИСА,Ж,155,117732,92
1993,ВАРВАРА,Ж,155,117732,92
1993,ДАНИЛА,М,151,117732,94
1993,ИННА,Ж,149,117732,95
1993,СТЕПАН,М,144,117732,96
1993,ТИМОФЕЙ,М,137,117732,97
1993,СЕМЕН,М,135,117732,98
1993,ДАВИД,М,129,117732,99
1993,АРСЕНИЙ,М,125,117732,100
1993,ГЕННАДИЙ,М,125,117732,100
1994,АЛЕКСАНДР,М,5493,121429,1
